5	1460	1555	386	58	17	2	3	2	7	0	2563
3	4090	2357	1071	25	17	0	0	1	0	1	2463
5	1925	1417	294	0	23	0	3	2	3	0	2795
1	3670	748	0	6	23	4	3	2	3	0	1553
3	1851	1076	333	0	10	9	11	5	2	10	4659
3	2783	2583	1184	63	23	63	114	51	37	61	3244
5	1053	1078	0	45	17	0	1	1	0	0	1470
5	3536	923	8	81	23	0	1	0	0	0	3834
0	2917	2459	0	76	23	0	0	0	1	0	1465
5	161	1571	568	21	23	3	3	2	2	1	220
2	2117	806	0	45	17	1	2	2	4	0	2131
4	3830	2626	686	32	17	70	71	160	163	9	3047
2	2222	1760	947	81	17	0	0	0	1	0	2215
1	1258	1522	1011	52	23	31	39	31	37	8	4576
5	2443	945	865	63	17	40	29	69	76	7	1253
4	4420	1186	512	0	10	3	5	3	2	1	2081
0	2610	2428	1267	81	23	11	3	8	6	5	3338
2	4090	2222	386	74	17	3	4	5	8	1	3501
1	3998	1020	931	74	23	9	8	10	18	3	2787
1	2432	3031	386	57	23	1	1	0	0	0	4634
2	2930	3155	531	81	17	1	0	2	7	0	3610
0	1502	1039	1012	31	23	0	0	2	0	0	3283
5	3317	1495	0	6	23	6	8	2	5	3	3766
0	3752	2954	279	6	17	1	2	2	3	0	2787
5	177	1693	725	63	10	0	1	0	0	0	2132
0	2247	2583	1184	63	23	63	114	51	37	61	2519
4	2797	58	266	58	2	1	0	0	0	0	2697
1	3695	1869	1012	72	23	3	4	2	3	1	4290
1	1320	1159	0	45	10	1	0	2	0	0	1764
3	2335	90	602	0	10	3	1	4	1	2	4885
0	1617	2017	135	66	23	7	6	5	7	0	4456
3	1678	2952	0	0	10	2	1	0	0	1	1793
4	2368	124	0	0	23	5	4	2	2	1	2912
2	2667	1756	0	0	11	0	0	0	1	0	1132
0	4347	1107	619	61	23	34	32	58	33	19	2511
2	4512	2482	943	39	17	0	0	0	1	0	3509
4	3826	1501	728	76	23	0	0	1	0	0	4257
1	236	2005	0	0	17	1	0	0	0	0	1575
5	2247	1727	6	45	23	1	1	1	0	0	4134
4	4130	2579	0	80	23	0	0	0	1	0	2231
1	490	633	709	74	23	13	22	11	4	2	164
1	3670	1025	0	25	23	2	0	0	0	1	1363
2	226	611	1011	47	17	0	0	0	2	0	3047
5	899	1374	497	81	23	30	30	42	23	18	2751
1	4053	1547	809	25	17	1	0	0	0	0	3973
2	136	2626	686	32	17	70	71	160	163	9	4625
2	1720	2447	0	45	17	5	4	4	5	3	2020
4	3516	2945	497	45	23	28	23	38	34	7	2018
4	2598	667	772	20	17	0	0	0	0	0	1923
4	1005	3019	1023	0	10	0	0	0	0	0	1098
1	1547	1440	568	76	17	1	0	2	1	0	4958
1	4528	2626	686	32	17	70	71	160	163	9	3503
3	4194	1068	1176	81	17	0	4	1	2	1	5061
2	2367	426	520	0	10	0	0	0	1	0	594
4	1981	2222	386	74	17	3	4	5	8	1	2730
3	2642	2346	779	58	17	0	0	0	0	1	2617
1	3999	1588	0	0	10	7	19	3	5	44	3859
1	1456	3264	0	0	23	1	0	1	0	0	1655
0	937	2170	346	46	17	0	0	1	0	0	3340
1	1456	742	1140	0	17	1	0	0	0	0	5055
5	4127	683	1012	9	23	0	1	0	0	1	862
5	2032	2778	904	19	10	2	2	1	2	0	1559
0	4347	945	865	63	17	40	29	69	76	7	2432
1	263	167	0	0	17	2	1	0	3	0	3503
0	4053	835	0	76	23	0	0	1	0	0	293
0	4157	3046	0	81	13	0	0	1	0	0	478
3	2917	2547	202	47	10	1	1	0	0	1	3926
2	1990	423	692	81	17	2	3	5	7	3	1253
0	1169	2772	500	61	17	3	2	2	5	0	4500
2	4259	2426	0	0	10	0	0	1	1	0	2132
2	469	1510	0	68	23	5	5	4	3	2	3880
5	1456	1067	386	34	17	0	1	0	0	0	2407
4	1258	945	865	63	17	40	29	69	76	7	973
2	1456	633	709	74	23	13	22	11	4	2	4501
1	2953	945	865	63	17	40	29	69	76	7	2600
0	477	108	324	67	17	0	1	3	4	0	2573
4	2688	420	960	81	17	1	0	1	2	0	3491
2	2582	2580	0	0	10	0	0	0	1	0	2617
1	2953	2583	1184	63	23	63	114	51	37	61	2851
5	4090	2283	568	76	17	0	1	0	0	0	1655
4	4090	945	865	63	17	40	29	69	76	7	4223
5	130	251	271	7	23	2	3	2	2	1	3610
4	2142	1107	619	61	23	34	32	58	33	19	1964
5	3516	3101	1256	45	23	0	3	1	1	0	4965
1	1456	730	0	45	23	2	1	2	0	1	147
4	1456	2844	0	0	23	2	0	3	3	1	1728
1	2247	3245	0	0	23	7	12	3	2	4	1028
4	1601	2249	218	81	17	0	0	1	0	0	4567
5	1456	2596	1012	68	23	0	1	0	0	0	4845
2	2247	633	709	74	23	13	22	11	4	2	4630
4	2270	1020	931	74	23	9	8	10	18	3	1923
0	2917	2626	686	32	17	70	71	160	163	9	2272
2	3612	219	809	74	23	0	0	1	1	0	5084
1	2917	512	40	76	17	1	0	0	0	0	1014
0	2244	449	1012	57	23	0	0	1	0	0	1253
1	2511	1443	0	58	21	1	0	0	0	0	4231
4	2286	423	692	81	17	2	3	5	7	3	1655
5	1747	2626	686	32	17	70	71	160	163	9	2099
0	4331	2289	167	81	23	1	0	3	1	0	5041
5	3560	3033	0	6	9	0	1	0	0	0	4379
5	4048	65	244	30	23	2	2	1	0	0	2777
1	3841	1463	0	45	23	17	5	17	24	2	1120
2	944	1107	619	61	23	34	32	58	33	19	29
5	4347	851	497	25	23	6	5	7	6	3	3610
2	1757	878	526	81	10	0	0	0	1	0	1559
1	1152	1374	497	81	23	30	30	42	23	18	3503
0	31	2757	0	0	17	1	2	3	1	0	3503
5	1674	1588	0	0	10	7	19	3	5	44	1570
4	4259	2007	252	33	17	0	0	0	0	0	2463
2	937	373	382	58	17	7	4	5	4	1	3361
1	1100	573	389	76	17	1	1	0	0	0	3766
1	1484	2808	0	7	9	2	1	0	0	1	4379
2	1258	2653	0	0	23	10	6	6	6	4	1671
5	1354	2860	1260	0	10	0	1	0	0	0	459
1	2852	2021	363	0	10	1	0	0	0	0	4906
4	1104	262	0	0	10	0	0	0	1	0	4486
1	1258	1522	1011	52	23	31	39	31	37	8	4310
2	1479	2344	337	0	10	0	1	0	1	0	2912
4	785	2772	500	61	17	3	2	2	5	0	4430
5	4461	2133	898	25	23	2	8	3	4	1	4882
0	1572	2357	1071	25	17	0	0	1	0	1	2463
5	1269	25	0	0	10	11	43	8	5	105	1097
4	3618	1768	1011	21	17	0	4	2	8	0	1100
0	2153	1147	0	6	23	14	6	10	10	1	0
5	1689	633	709	74	23	13	22	11	4	2	1253
1	1617	881	0	45	23	4	0	1	1	0	4714
5	1698	2746	0	81	17	0	1	0	0	0	4664
5	2169	2261	806	6	17	1	2	2	0	0	1785
4	1258	2626	686	32	17	70	71	160	163	9	4562
1	4321	37	0	0	4	1	0	0	0	0	1114
4	4444	3278	517	67	17	0	0	0	0	0	2661
0	434	2259	882	76	23	16	15	20	10	11	3990
3	3420	2144	0	0	23	0	0	0	0	1	1560
4	3138	760	0	0	23	1	0	0	2	0	2759
4	2125	708	8	6	23	19	6	16	14	2	2132
0	2634	1374	497	81	23	30	30	42	23	18	3973
4	2953	2698	18	6	10	0	0	0	1	1	1655
5	1499	2672	218	76	17	0	0	3	3	1	2730
0	3499	3047	1243	33	17	0	0	1	0	0	1234
4	3698	305	217	45	17	1	0	1	1	0	958
3	3692	1576	0	0	9	0	4	3	1	4	1194
0	596	2218	0	0	10	0	0	1	0	0	1553
0	4147	2757	0	0	17	1	2	3	1	0	3503
4	2740	1279	754	0	10	0	0	0	1	0	3643
1	3650	920	386	25	17	3	1	6	3	0	1559
0	793	894	46	58	23	0	1	1	0	0	119
2	3565	2495	557	66	23	7	8	10	12	3	2865
2	651	1570	0	0	17	2	1	6	7	0	1931
0	2599	2071	671	45	17	7	9	8	15	3	2692
4	455	773	853	81	17	1	0	1	2	0	1253
4	3650	312	296	74	14	0	0	0	0	0	4050
0	4028	945	865	63	17	40	29	69	76	7	1781
5	697	3048	0	0	10	0	1	0	0	0	4385
1	1456	881	0	45	23	4	0	1	1	0	65
3	2175	1522	1011	52	23	31	39	31	37	8	66
1	1315	1565	376	81	23	1	0	1	0	0	1115
0	2247	2678	497	71	17	1	2	3	8	1	4046
0	4331	2141	568	45	23	0	0	1	0	0	10
4	1258	1308	0	33	10	0	0	0	0	0	3897
2	141	1505	386	80	23	2	3	3	2	0	713
2	2953	1850	0	45	17	3	1	8	10	0	1253
5	2917	2626	686	32	17	70	71	160	163	9	1144
0	4521	1107	619	61	23	34	32	58	33	19	2083
4	4321	851	497	25	23	6	5	7	6	3	2281
4	329	2495	557	66	23	7	8	10	12	3	2892
4	2712	1669	386	44	17	0	0	1	0	0	2284
0	735	1147	0	6	23	14	6	10	10	1	4432
4	199	1151	1125	6	23	1	0	0	0	0	2617
5	4053	2241	1071	25	17	0	1	0	1	0	4080
4	143	1547	809	25	17	1	0	0	0	0	330
5	179	2633	1310	0	23	0	3	0	2	1	4906
5	2953	1494	0	0	23	9	5	11	11	0	3821
2	3025	71	1104	58	17	0	0	2	1	1	328
0	384	1935	0	65	17	0	0	1	1	0	651
0	2166	1707	386	25	17	8	3	15	15	0	1569
5	2953	25	0	0	10	11	43	8	5	105	1097
0	3720	2626	686	32	17	70	71	160	163	9	2273
3	496	2470	67	39	17	0	0	0	0	1	2786
5	1315	2646	507	63	23	0	1	0	0	0	2275
1	3214	2583	1184	63	23	63	114	51	37	61	2961
2	1008	1572	0	58	17	3	5	3	4	0	4175
4	1258	430	0	69	17	1	0	0	1	1	147
0	4194	2982	0	0	23	0	3	4	0	1	2617
2	1747	2313	426	0	23	0	0	0	1	0	2222
1	2613	620	0	58	23	1	1	1	0	0	1633
2	2111	2017	135	66	23	7	6	5	7	0	1327
5	3536	1525	386	13	17	0	1	1	1	0	1499
0	2286	390	0	0	23	0	0	1	0	0	2563
1	4000	2583	1184	63	23	63	114	51	37	61	1876
0	1723	2307	386	36	2	18	12	22	41	0	4500
0	4320	2998	0	0	10	0	0	1	0	0	4906
0	1422	1557	784	81	23	0	0	1	0	0	3458
1	1659	2379	157	67	17	1	0	1	1	0	1559
4	4393	2307	386	36	2	18	12	22	41	0	2132
2	4053	2753	981	40	10	0	1	0	1	0	2954
5	198	1107	619	61	23	34	32	58	33	19	1454
4	2953	2898	788	6	10	0	0	0	0	0	2617
2	2247	2071	671	45	17	7	9	8	15	3	2692
5	2953	2583	1184	63	23	63	114	51	37	61	4449
4	2915	2495	557	66	23	7	8	10	12	3	4261
3	1602	2844	0	0	23	2	0	3	3	1	3882
2	3776	2993	558	58	10	0	0	0	1	0	3578
0	751	2285	734	25	23	2	4	1	0	0	4831
0	1150	90	602	0	10	3	1	4	1	2	2403
1	2419	1707	386	25	17	8	3	15	15	0	3204
2	4483	1107	619	61	23	34	32	58	33	19	1106
1	1877	1577	1337	25	17	1	2	1	3	0	4591
5	4203	2875	0	52	23	3	1	1	0	1	2730
1	655	1997	450	58	17	3	1	1	0	0	2192
1	1456	1869	1012	72	23	3	4	2	3	1	3652
3	1154	1107	619	61	23	34	32	58	33	19	4220
2	110	1076	333	0	10	9	11	5	2	10	3247
0	919	2626	686	32	17	70	71	160	163	9	1655
2	493	945	865	63	17	40	29	69	76	7	2542
4	3663	2087	606	81	23	8	8	10	5	5	2096
0	1446	171	740	18	23	0	0	1	0	0	2132
5	1100	2600	509	39	23	0	2	0	0	1	1416
2	2886	3179	476	68	17	0	1	0	1	0	3386
2	619	1495	0	6	23	6	8	2	5	3	4263
4	3859	2701	621	74	23	0	0	0	1	1	1378
1	1456	2512	962	45	23	3	1	0	0	0	3503
5	3250	1578	994	81	23	36	33	15	19	8	3270
2	2247	1605	796	81	17	0	0	3	3	0	1644
5	1368	522	386	45	23	33	24	32	35	5	3531
5	4073	2626	686	32	17	70	71	160	163	9	1098
0	1667	3218	1034	68	17	3	7	11	2	3	2617
4	795	2626	686	32	17	70	71	160	163	9	3883
1	1669	3189	1109	6	23	2	12	8	3	1	1655
3	4016	25	0	0	10	11	43	8	5	105	51
4	186	920	386	25	17	3	1	6	3	0	3973
2	1477	1536	0	0	9	0	0	0	1	0	1150
1	682	1707	386	25	17	8	3	15	15	0	3040
5	3294	1063	1218	0	10	14	18	15	11	36	1697
2	1974	1189	588	33	23	0	1	0	1	0	1553
0	1240	1107	619	61	23	34	32	58	33	19	637
4	1974	1389	386	76	23	2	3	3	2	0	1655
5	3984	2259	882	76	23	16	15	20	10	11	4457
4	1456	852	1041	45	23	0	0	0	1	0	4290
0	3602	200	388	6	23	26	41	32	40	11	2787
3	3286	2259	882	76	23	16	15	20	10	11	3370
1	1610	2368	925	0	23	3	0	2	0	3	3192
3	289	245	324	25	23	9	6	4	4	4	228
4	1957	1492	772	47	23	8	22	6	4	16	3228
5	937	2259	882	76	23	16	15	20	10	11	2787
2	7	1064	0	0	23	0	0	1	1	0	3197
1	1575	2479	663	81	17	1	1	0	0	0	536
2	3294	3044	642	68	17	1	0	1	1	0	2870
5	2236	2566	22	82	17	1	2	2	4	0	1894
5	2247	2208	0	58	23	1	2	1	1	0	1098
0	3401	322	0	24	23	1	0	1	0	0	1671
5	775	1810	1071	25	17	0	1	0	0	0	3973
4	1807	3220	763	0	23	0	0	0	0	0	3882
2	2783	1588	0	0	10	7	19	3	5	44	2167
2	2811	2826	283	6	23	1	0	0	1	0	108
3	2157	25	0	0	10	11	43	8	5	105	3537
0	988	967	691	8	23	0	0	1	0	0	279
5	1747	1522	1011	52	23	31	39	31	37	8	4379
5	2247	165	781	81	17	0	1	1	0	0	1090
1	4090	802	0	0	10	1	0	0	0	0	1793
0	896	2448	0	0	23	0	0	1	0	0	3047
0	2774	1494	0	0	23	9	5	11	11	0	1655
0	4090	2658	424	76	23	0	0	1	0	0	809
5	567	2626	686	32	17	70	71	160	163	9	2598
5	1297	2754	0	0	23	0	2	1	0	0	2674
5	3812	1463	0	45	23	17	5	17	24	2	2158
4	1888	483	1011	20	17	0	0	3	3	0	142
1	1144	2749	1332	58	17	1	0	0	0	1	3549
2	970	200	388	6	23	26	41	32	40	11	4503
3	2675	1566	1296	39	17	0	0	0	0	1	4706
5	2641	2656	0	0	17	1	3	0	0	0	2787
1	807	1107	619	61	23	34	32	58	33	19	2432
3	2938	2493	1251	45	23	0	1	1	2	1	4760
0	280	2626	686	32	17	70	71	160	163	9	853
1	1273	1662	800	45	23	2	0	0	0	0	4608
4	136	2469	0	45	17	15	9	20	19	2	4534
1	1713	2000	207	33	17	3	2	5	2	0	633
3	1456	1682	0	0	17	1	1	0	2	1	4976
4	1007	2495	557	66	23	7	8	10	12	3	5045
1	1813	2605	734	39	23	1	1	0	0	0	3548
1	4336	2502	0	0	10	1	0	0	1	0	4379
4	4157	1086	0	76	10	0	0	0	0	0	3642
5	3398	251	271	7	23	2	3	2	2	1	3608
0	1888	1510	0	68	23	5	5	4	3	2	1869
4	1617	945	865	63	17	40	29	69	76	7	4464
4	2247	1107	619	61	23	34	32	58	33	19	973
3	136	25	0	0	10	11	43	8	5	105	1097
1	3367	1166	0	0	23	1	0	0	0	0	4976
2	3462	1555	386	58	17	2	3	2	7	0	2617
1	1394	1206	1075	6	23	2	4	1	1	0	3766
2	3332	1063	1218	0	10	14	18	15	11	36	3613
1	1194	2583	1184	63	23	63	114	51	37	61	973
1	3164	2552	1045	0	10	1	0	0	0	0	1338
4	628	1570	0	0	17	2	1	6	7	0	4366
5	2968	2583	1184	63	23	63	114	51	37	61	3766
3	3340	728	1012	63	23	0	1	1	2	1	948
3	2286	2874	497	69	17	1	0	0	0	1	4507
1	2443	3156	0	0	17	1	0	0	0	0	3688
2	4489	2364	450	6	23	1	1	2	2	0	1520
0	219	2349	287	63	17	0	0	1	0	0	1254
0	1978	101	492	0	10	0	0	1	0	0	3844
4	1992	1374	497	81	23	30	30	42	23	18	1655
5	1144	1319	794	6	10	2	1	0	2	1	3761
5	4176	373	382	58	17	7	4	5	4	1	108
0	1228	1374	497	81	23	30	30	42	23	18	299
5	3038	2630	605	76	17	0	1	0	0	0	2145
4	855	2084	71	58	23	0	1	0	0	0	1098
5	77	1049	871	0	10	0	1	0	0	0	4276
0	680	1540	505	25	23	1	0	4	3	0	2281
0	50	459	0	0	17	0	0	1	0	0	3287
4	1532	3198	1012	68	17	0	0	0	0	0	1529
5	1258	1732	125	45	23	0	1	0	0	0	4419
4	3	2558	0	0	17	1	0	5	7	1	3703
0	24	1684	0	21	10	0	0	1	0	0	763
3	1617	2486	0	30	23	9	19	9	6	6	1265
2	4331	1850	0	45	17	3	1	8	10	0	1499
2	86	2626	686	32	17	70	71	160	163	9	2132
1	2917	2259	882	76	23	16	15	20	10	11	3831
1	1833	858	960	81	17	1	0	0	0	0	1699
1	3303	2304	0	0	10	1	0	0	0	0	1313
2	2953	246	590	81	17	0	0	0	1	0	2811
0	1974	2010	0	0	23	6	6	11	5	2	4379
2	4347	2182	221	21	17	0	1	1	2	2	2132
4	1197	796	386	20	17	0	0	0	0	0	800
3	2639	1063	1218	0	10	14	18	15	11	36	2423
2	1456	1487	194	33	17	1	1	1	2	0	1553
0	3701	1019	0	0	10	0	0	1	0	0	1793
4	4133	1419	1012	20	17	0	0	0	0	0	1169
2	899	2322	781	81	23	1	0	0	1	0	1822
3	1281	2438	0	0	17	0	1	0	0	1	4052
5	1383	536	8	55	23	0	1	0	0	0	2074
5	2852	3087	0	0	10	0	1	0	0	0	2503
2	3430	200	388	6	23	26	41	32	40	11	1655
5	2737	2633	1310	0	23	0	3	0	2	1	4591
2	4495	1707	386	25	17	8	3	15	15	0	536
0	1336	1884	151	0	23	9	1	4	1	2	2562
2	3135	2307	386	36	2	18	12	22	41	0	262
3	1978	1143	826	81	23	0	0	2	0	2	1697
0	749	1707	386	25	17	8	3	15	15	0	44
5	1682	631	734	25	23	2	2	0	1	0	4563
1	1075	2257	1315	45	23	6	9	3	1	4	1697
3	231	799	0	0	10	6	7	2	1	2	4379
2	2222	494	1305	21	17	0	0	0	1	0	1609
2	2953	1828	1086	45	5	0	0	0	1	0	1291
0	1460	1103	463	76	23	1	2	5	3	0	1159
0	3779	2642	1297	0	10	4	6	3	5	1	301
1	1542	1850	0	45	17	3	1	8	10	0	4051
0	153	2010	0	0	23	6	6	11	5	2	1697
3	1203	2537	280	6	23	0	0	0	0	1	4379
3	956	1107	619	61	23	34	32	58	33	19	973
1	2593	2428	1267	81	23	11	3	8	6	5	1553
4	2247	2903	0	0	10	0	0	1	0	0	2359
0	4330	1147	0	6	23	14	6	10	10	1	5068
5	1974	2197	994	63	17	2	2	2	3	0	1098
4	231	1351	386	21	17	1	3	1	3	0	3930
0	2582	3215	594	0	10	2	0	2	1	0	176
1	3596	2650	865	71	16	3	2	5	6	0	3697
5	1103	721	218	63	23	9	11	10	7	3	2550
5	2154	1683	499	58	23	2	2	0	2	1	949
5	1992	708	8	6	23	19	6	16	14	2	279
5	3396	2801	0	0	23	2	3	3	6	1	1631
4	937	3059	837	21	23	0	0	0	0	0	2641
5	2286	1834	497	38	23	8	10	12	5	0	5055
0	3530	2945	497	45	23	28	23	38	34	7	1621
5	3516	772	568	6	23	0	1	0	0	0	174
5	4536	2371	8	6	17	5	5	7	4	0	2563
5	4016	25	0	0	10	11	43	8	5	105	1097
3	1901	1824	0	0	17	11	8	5	1	9	2617
1	2953	2731	500	45	23	1	0	0	0	0	139
0	4090	545	0	0	10	0	2	1	0	0	2718
2	1617	2307	386	36	2	18	12	22	41	0	1052
5	2570	229	0	76	10	0	1	0	2	0	3834
4	1258	2745	143	65	17	0	2	4	4	1	4208
4	2756	2739	0	0	17	0	0	0	0	0	4547
4	1224	2188	0	0	23	1	0	0	1	0	3510
5	1992	431	0	0	10	0	1	0	0	0	1553
1	1979	2017	135	66	23	7	6	5	7	0	3503
1	540	2626	686	32	17	70	71	160	163	9	3623
5	1460	2721	0	0	23	0	1	0	0	1	4456
5	2618	3242	0	0	17	0	0	0	0	0	3766
2	651	315	0	0	10	2	2	0	3	0	4811
5	1349	789	1012	45	17	6	5	4	11	1	2617
2	1881	2469	0	45	17	15	9	20	19	2	4379
5	3895	25	0	0	10	11	43	8	5	105	2493
5	3243	2583	1184	63	23	63	114	51	37	61	2479
5	3460	3245	0	0	23	7	12	3	2	4	4906
4	2917	2247	0	78	17	0	0	0	0	0	2617
5	1747	1492	772	47	23	8	22	6	4	16	2668
1	649	2673	0	0	23	11	5	7	2	5	1671
4	2188	574	0	0	10	0	0	0	0	0	3763
5	4434	1098	1116	6	10	0	1	0	0	0	4813
3	4080	2314	0	0	10	0	0	0	0	2	2143
1	3673	1713	0	0	23	1	0	0	0	0	1655
5	4028	1586	0	0	10	0	1	0	0	0	237
2	2319	1807	389	81	17	5	1	8	12	1	4379
2	1879	3058	8	15	17	1	1	0	1	0	3880
2	3419	3258	822	6	23	0	3	2	5	1	1697
2	91	1707	386	25	17	8	3	15	15	0	4327
2	2073	945	865	63	17	40	29	69	76	7	829
2	2581	1832	0	45	10	0	1	1	2	0	514
1	657	522	386	45	23	33	24	32	35	5	4766
2	1395	2662	1115	61	10	0	0	0	1	0	1236
3	3060	2504	1108	6	17	1	1	0	1	1	3985
5	556	1076	333	0	10	9	11	5	2	10	4837
3	1456	1492	772	47	23	8	22	6	4	16	2682
0	2582	1076	333	0	10	9	11	5	2	10	3102
1	1456	2071	671	45	17	7	9	8	15	3	5026
3	1456	851	497	25	23	6	5	7	6	3	3610
1	2458	1082	386	72	17	2	0	0	1	0	3503
1	2112	1715	0	0	23	18	9	8	5	8	2562
3	1456	1063	1218	0	10	14	18	15	11	36	2901
2	2247	2626	686	32	17	70	71	160	163	9	3119
1	3173	3000	0	0	10	1	0	0	1	0	5066
0	465	448	638	45	17	0	0	1	0	0	1098
1	1791	1715	0	0	23	18	9	8	5	8	2617
5	1711	25	0	0	10	11	43	8	5	105	1097
3	447	2801	0	0	23	2	3	3	6	1	3308
2	1131	3021	459	58	4	0	0	0	1	0	3578
5	3370	29	756	0	10	0	2	3	2	0	5060
2	922	3236	755	6	23	2	4	1	2	1	2617
5	3080	945	865	63	17	40	29	69	76	7	1163
5	4132	945	865	63	17	40	29	69	76	7	1655
2	4151	1070	386	52	23	0	2	4	3	0	5055
2	2247	1763	463	81	23	2	5	1	3	0	3834
5	3650	2244	0	6	9	0	1	0	0	0	1668
1	4397	702	1197	6	17	6	5	0	1	1	3766
3	2953	1588	0	0	10	7	19	3	5	44	1476
5	3060	200	388	6	23	26	41	32	40	11	1325
4	1080	1544	1332	81	17	1	0	1	2	1	1376
0	4293	1715	0	0	23	18	9	8	5	8	2143
2	1791	3135	194	74	23	1	0	3	3	0	4318
4	1791	2256	734	25	17	1	2	1	5	0	228
3	2767	233	353	45	23	0	0	1	0	1	4276
1	736	522	386	45	23	33	24	32	35	5	2845
5	2917	2745	143	65	17	0	2	4	4	1	2261
2	1992	708	8	6	23	19	6	16	14	2	2730
5	571	1498	1304	81	23	4	4	3	4	4	2563
0	2833	945	865	63	17	40	29	69	76	7	4500
3	2953	1495	0	6	23	6	8	2	5	3	3101
2	2247	3053	192	0	10	6	6	4	6	1	4003
0	2976	2583	1184	63	23	63	114	51	37	61	3470
2	1247	1026	948	0	10	2	0	1	1	0	4492
0	3053	1076	333	0	10	9	11	5	2	10	2887
1	477	1107	619	61	23	34	32	58	33	19	835
4	4055	2222	386	74	17	3	4	5	8	1	271
1	2953	2071	671	45	17	7	9	8	15	3	997
4	3833	2565	386	55	17	0	0	0	0	0	2617
4	1456	1085	493	58	15	1	1	0	0	0	861
0	2917	3032	438	69	17	1	0	1	0	0	827
0	1142	620	0	58	23	1	1	1	0	0	3409
1	2783	1657	396	81	17	1	1	2	2	0	2269
4	3516	1171	304	45	17	0	0	0	0	0	3391
4	1617	2287	854	72	23	12	5	9	3	4	1153
4	2082	1687	8	25	17	1	0	4	1	0	2463
4	1456	288	481	0	17	0	0	1	0	0	1156
1	1456	24	0	0	17	1	0	1	0	0	4839
3	4352	1316	0	51	23	0	1	0	0	1	5062
0	2392	938	0	0	9	0	0	2	1	0	3842
1	4361	1783	0	13	23	1	1	1	0	1	2989
4	1456	2926	1030	81	10	0	0	0	0	0	2887
4	2355	2277	221	21	17	2	2	0	1	0	671
0	2419	2259	882	76	23	16	15	20	10	11	4040
4	3950	557	0	74	17	4	1	2	2	2	2617
3	3992	2583	1184	63	23	63	114	51	37	61	4114
0	3300	1418	14	76	10	0	0	1	0	0	2162
2	4053	2809	0	0	10	0	0	0	1	0	2676
2	6	2463	386	68	17	2	0	3	4	1	1553
5	2953	2277	221	21	17	2	2	0	1	0	4085
5	3858	602	844	58	17	0	1	0	0	0	3011
3	33	1588	0	0	10	7	19	3	5	44	641
4	136	1837	1252	76	10	0	0	0	0	0	3882
2	2282	1339	0	7	9	0	0	0	1	0	3834
2	3516	2548	0	82	17	4	0	3	3	0	2132
1	956	1107	619	61	23	34	32	58	33	19	836
2	1741	522	386	45	23	33	24	32	35	5	1098
3	3042	2583	1184	63	23	63	114	51	37	61	2132
2	3305	2642	1297	0	10	4	6	3	5	1	15
1	3612	3053	192	0	10	6	6	4	6	1	1160
5	1617	1445	214	0	10	0	1	0	0	0	4633
5	1456	1884	151	0	23	9	1	4	1	2	1793
4	19	1063	1218	0	10	14	18	15	11	36	5046
5	136	35	0	45	23	0	1	1	0	0	4645
1	1314	633	709	74	23	13	22	11	4	2	2617
2	2175	2626	686	32	17	70	71	160	163	9	4244
4	3197	2558	0	0	17	1	0	5	7	1	3766
3	2247	2087	606	81	23	8	8	10	5	5	2196
2	1992	2685	568	21	17	3	1	4	4	1	1063
2	3670	200	388	6	23	26	41	32	40	11	4633
4	2852	1695	789	63	10	0	0	0	0	0	4906
4	1258	2486	0	30	23	9	19	9	6	6	4546
1	4347	2287	854	72	23	12	5	9	3	4	1980
2	1144	1063	1218	0	10	14	18	15	11	36	3613
5	2917	2036	519	33	10	0	1	0	0	0	702
0	1258	1021	1149	45	23	1	0	2	2	0	2988
3	651	1076	333	0	10	9	11	5	2	10	3247
2	2523	1417	294	0	23	0	3	2	3	0	2563
3	3340	2583	1184	63	23	63	114	51	37	61	241
2	1991	200	388	6	23	26	41	32	40	11	1002
4	2073	1522	1011	52	23	31	39	31	37	8	4313
1	1456	2119	1358	63	23	1	0	0	0	0	1793
3	2893	1132	997	25	17	2	3	0	0	1	2954
1	465	920	386	25	17	3	1	6	3	0	4591
5	3304	245	324	25	23	9	6	4	4	4	3610
2	1258	1020	931	74	23	9	8	10	18	3	1923
5	1617	719	650	39	23	1	4	3	3	0	4621
0	594	2093	1340	63	10	0	0	1	0	0	1929
4	2550	1374	497	81	23	30	30	42	23	18	1655
5	3320	1183	0	58	23	2	1	1	0	0	4110
5	2371	3282	777	67	0	7	6	3	5	1	5029
1	3629	701	386	51	23	2	0	1	0	0	2856
5	2175	833	0	76	23	4	11	5	3	3	3498
4	3816	2863	515	81	23	0	1	4	3	1	4591
5	1741	2071	671	45	17	7	9	8	15	3	1553
5	1756	2795	568	21	23	0	1	0	0	0	2678
4	937	2222	386	74	17	3	4	5	8	1	4318
3	3948	2219	1307	58	15	0	3	0	0	3	4598
5	1681	297	1012	68	23	0	1	0	0	0	4845
0	1977	3218	1034	68	17	3	7	11	2	3	1553
1	751	1715	0	0	23	18	9	8	5	8	3503
0	4036	2945	497	45	23	28	23	38	34	7	4906
4	4393	2626	686	32	17	70	71	160	163	9	3580
4	3018	2626	686	32	17	70	71	160	163	9	4952
2	2611	2583	1184	63	23	63	114	51	37	61	2862
0	11	1932	963	74	17	2	1	1	2	0	1671
3	2147	25	0	0	10	11	43	8	5	105	5013
1	4165	2729	566	76	10	1	0	0	0	0	1550
0	2833	2087	606	81	23	8	8	10	5	5	991
